"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","genus","species","taxa","plot_type"
"2044",303,10,17,1977,3,"DM","M",36,31,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2045",315,10,17,1977,3,"DM","M",36,39,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2046",2341,1,16,1980,3,"DM","F",36,44,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2047",2462,2,25,1980,3,"DM","M",35,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2048",3013,5,25,1980,3,"DM","F",35,43,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2049",3458,11,9,1980,3,"DM","M",37,45,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2050",3460,11,9,1980,3,"DM","M",36,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2051",3744,1,12,1981,3,"DM","F",36,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2052",3745,1,12,1981,3,"DM","F",37,40,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2053",3961,3,9,1981,3,"DM","F",39,58,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2054",3967,3,9,1981,3,"DM","M",35,45,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2055",6667,10,23,1982,3,"DM","M",37,43,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2056",6779,10,23,1982,3,"DM","F",37,40,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2057",7267,1,13,1983,3,"DM","M",37,39,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2058",7278,1,13,1983,3,"DM","F",38,42,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2059",7289,1,13,1983,3,"DM","M",36,43,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2060",7299,1,13,1983,3,"DM","M",37,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2061",7315,1,13,1983,3,"DM","M",37,43,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2062",7624,3,15,1983,3,"DM","F",35,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2063",7892,5,15,1983,3,"DM","F",38,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2064",8532,10,16,1983,3,"DM","F",34,42,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2065",8894,2,5,1984,3,"DM","F",36,37,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2066",9135,5,13,1984,3,"DM","M",36,27,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2067",9161,5,13,1984,3,"DM","F",34,45,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2068",9577,9,30,1984,3,"DM","F",35,34,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2069",9601,9,30,1984,3,"DM","M",36,35,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2070",9904,1,20,1985,3,"DM","M",37,42,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2071",9987,2,17,1985,3,"DM","M",34,44,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2072",10095,3,17,1985,3,"DM","M",36,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2073",10351,4,21,1985,3,"DM","F",36,43,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2074",10356,4,21,1985,3,"DM","M",36,44,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2075",10437,5,24,1985,3,"DM","F",36,42,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2076",10523,6,16,1985,3,"DM","F",36,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2077",10578,7,24,1985,3,"DM","M",35,24,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2078",10584,7,24,1985,3,"DM","F",37,38,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2079",10624,7,24,1985,3,"DM","F",34,21,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2080",10709,8,20,1985,3,"DM","F",35,49,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2081",10779,9,22,1985,3,"DM","F",38,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2082",10895,10,13,1985,3,"DM","F",36,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2083",10905,10,13,1985,3,"DM","",36,32,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2084",10952,10,13,1985,3,"DM","M",35,32,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2085",13771,11,22,1987,3,"DM","F",35,41,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2086",13976,1,24,1988,3,"DM","F",36,40,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2087",14171,2,22,1988,3,"DM","F",36,39,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2088",14269,3,21,1988,3,"DM","F",37,39,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2089",14300,3,21,1988,3,"DM","F",37,42,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2090",18034,11,11,1990,3,"DM","M",36,38,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2091",18185,12,16,1990,3,"DM","M",37,45,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2092",18188,12,16,1990,3,"DM","F",37,38,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2093",18291,1,12,1991,3,"DM","M",35,40,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2094",18421,2,17,1991,3,"DM","F",37,40,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2095",18431,2,17,1991,3,"DM","M",38,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2096",18558,3,14,1991,3,"DM","M",36,39,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2097",18560,3,14,1991,3,"DM","M",37,51,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2098",18620,4,21,1991,3,"DM","M",37,50,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2099",18694,5,14,1991,3,"DM","M",35,22,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2100",18715,5,14,1991,3,"DM","F",36,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2101",21124,9,17,1993,3,"DM","M",37,50,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2102",21126,9,17,1993,3,"DM","F",38,52,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2103",21127,9,17,1993,3,"DM","M",38,51,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2104",22082,2,5,1995,3,"DM","F",35,41,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2105",22140,3,5,1995,3,"DM","F",37,42,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2106",22207,4,2,1995,3,"DM","M",36,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2107",22418,6,28,1995,3,"DM","F",36,40,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2108",24757,11,17,1996,3,"DM","M",35,39,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2109",24900,12,19,1996,3,"DM","M",35,40,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2110",25095,2,9,1997,3,"DM","M",35,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2111",25117,2,9,1997,3,"DM","F",36,39,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2112",25154,2,9,1997,3,"DM","M",38,51,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2113",25386,3,16,1997,3,"DM","M",35,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2114",25400,3,16,1997,3,"DM","F",36,36,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2115",25659,4,13,1997,3,"DM","M",35,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2116",25917,5,11,1997,3,"DM","M",36,45,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2117",26023,6,9,1997,3,"DM","M",34,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2118",26502,7,9,1997,3,"DM","M",35,46,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2119",29239,2,21,1999,3,"DM","M",37,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2120",33117,11,18,2001,3,"DM","M",36,52,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2121",33129,11,18,2001,3,"DM","F",35,42,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2122",33417,2,9,2002,3,"DM","M",36,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2123",33419,2,9,2002,3,"DM","M",37,54,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2124",33423,2,9,2002,3,"DM","M",36,49,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2125",33424,2,9,2002,3,"DM","F",36,47,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2126",33426,2,9,2002,3,"DM","M",37,52,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2127",33435,2,9,2002,3,"DM","M",37,52,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2128",33646,3,14,2002,3,"DM","F",36,50,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2129",33652,3,14,2002,3,"DM","M",36,51,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2130",33848,4,17,2002,3,"DM","M",36,50,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2131",33849,4,17,2002,3,"DM","F",36,43,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2132",34050,5,16,2002,3,"DM","F",36,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2133",34060,5,16,2002,3,"DM","M",36,55,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2134",34067,5,16,2002,3,"DM","F",36,50,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2135",34068,5,16,2002,3,"DM","M",37,48,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2136",34290,6,16,2002,3,"DM","F",36,44,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2137",34297,6,16,2002,3,"DM","M",36,53,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2138",34533,7,14,2002,3,"DM","M",35,54,"Dipodomys","merriami","Rodent","Long-term Krat Exclosure"
"2139",498,12,11,1977,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2140",520,1,8,1978,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2141",672,3,11,1978,3,"PF","M",15,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2142",1275,9,4,1978,3,"PF","F",17,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2143",1380,10,8,1978,3,"PF","F",16,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2144",2061,9,23,1979,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2145",2117,10,25,1979,3,"PF","M",20,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2146",2164,11,17,1979,3,"PF","M",14,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2147",2179,11,17,1979,3,"PF","F",14,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2148",2393,1,16,1980,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2149",2503,2,25,1980,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2150",2506,2,25,1980,3,"PF","F",15,5,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2151",2533,2,25,1980,3,"PF","M",14,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2152",2990,5,18,1980,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2153",3222,8,14,1980,3,"PF","M",16,10,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2154",3228,8,14,1980,3,"PF","F",16,10,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2155",3298,9,8,1980,3,"PF","M",16,10,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2156",3323,9,8,1980,3,"PF","F",15,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2157",3382,10,12,1980,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2158",3506,11,9,1980,3,"PF","M",15,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2159",3538,11,9,1980,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2160",3558,12,15,1980,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2161",3982,3,9,1981,3,"PF","F",16,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2162",4002,3,9,1981,3,"PF","F",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2163",4052,4,5,1981,3,"PF","F",15,4,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2164",4455,5,4,1981,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2165",4686,7,8,1981,3,"PF","M",16,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2166",5021,11,23,1981,3,"PF","F",16,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2167",5165,1,1,1982,3,"PF","M",15,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2168",5280,1,25,1982,3,"PF","M",14,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2169",5300,1,25,1982,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2170",5397,2,23,1982,3,"PF","M",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2171",5435,2,23,1982,3,"PF","F",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2172",5650,3,30,1982,3,"PF","F",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2173",5915,5,22,1982,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2174",5988,6,28,1982,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2175",6030,6,28,1982,3,"PF","M",17,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2176",6458,8,16,1982,3,"PF","M",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2177",6462,8,16,1982,3,"PF","M",16,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2178",6485,8,16,1982,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2179",6577,9,18,1982,3,"PF","M",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2180",6700,10,23,1982,3,"PF","F",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2181",6754,10,23,1982,3,"PF","F",16,5,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2182",6772,10,23,1982,3,"PF","F",16,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2183",7084,11,22,1982,3,"PF","F",16,4,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2184",7124,11,22,1982,3,"PF","M",15,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2185",7275,1,13,1983,3,"PF","M",15,5,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2186",7421,2,27,1983,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2187",7549,3,15,1983,3,"PF","M",16,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2188",7599,3,15,1983,3,"PF","M",16,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2189",7603,3,15,1983,3,"PF","F",15,5,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2190",7718,4,17,1983,3,"PF","F",15,5,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2191",7736,4,17,1983,3,"PF","M",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2192",7751,4,17,1983,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2193",7767,4,17,1983,3,"PF","M",15,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2194",7769,4,17,1983,3,"PF","M",17,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2195",7789,4,17,1983,3,"PF","F",16,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2196",7906,5,15,1983,3,"PF","M",16,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2197",7909,5,15,1983,3,"PF","F",15,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2198",8007,6,18,1983,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2199",8013,6,18,1983,3,"PF","M",16,6,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2200",8025,6,18,1983,3,"PF","F",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2201",8037,6,18,1983,3,"PF","M",17,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2202",8102,7,16,1983,3,"PF","M",16,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2203",8128,7,17,1983,3,"PF","F",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2204",8230,8,16,1983,3,"PF","F",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2205",8257,8,16,1983,3,"PF","M",16,10,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2206",17053,1,30,1990,3,"PF","M",17,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2207",17179,2,25,1990,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2208",17311,3,30,1990,3,"PF","F",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2209",17346,3,30,1990,3,"PF","F",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2210",17452,4,26,1990,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2211",17567,5,25,1990,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2212",17613,6,22,1990,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2213",17623,6,22,1990,3,"PF","F",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2214",17637,6,22,1990,3,"PF","M",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2215",17726,7,22,1990,3,"PF","M",15,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2216",17781,8,17,1990,3,"PF","M",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2217",17793,8,17,1990,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2218",17797,8,17,1990,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2219",18044,11,11,1990,3,"PF","F",14,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2220",18139,12,16,1990,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2221",18721,5,14,1991,3,"PF","F",16,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2222",19053,9,10,1991,3,"PF","F",14,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2223",19171,10,11,1991,3,"PF","F",15,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2224",19281,11,14,1991,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2225",19497,12,8,1991,3,"PF","F",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2226",19977,5,3,1992,3,"PF","M",15,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2227",20143,7,4,1992,3,"PF","F",15,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2228",22752,9,24,1995,3,"PF","M",21,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2229",23283,1,28,1996,3,"PF","M",15,5,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2230",23291,1,28,1996,3,"PF","M",15,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2231",23294,1,28,1996,3,"PF","F",16,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2232",23616,3,24,1996,3,"PF","F",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2233",23790,4,15,1996,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2234",23804,4,15,1996,3,"PF","M",15,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2235",23818,4,15,1996,3,"PF","M",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2236",23862,4,15,1996,3,"PF","F",17,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2237",23978,5,24,1996,3,"PF","M",15,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2238",24105,6,14,1996,3,"PF","M",16,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2239",24123,6,14,1996,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2240",24624,10,13,1996,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2241",24769,11,17,1996,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2242",25632,4,13,1997,3,"PF","M",15,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2243",25959,6,9,1997,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2244",26010,6,9,1997,3,"PF","M",15,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2245",26310,7,9,1997,3,"PF","M",15,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2246",26516,7,9,1997,3,"PF","M",16,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2247",26763,7,30,1997,3,"PF","M",16,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2248",32896,10,14,2001,3,"PF","M",14,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2249",33123,11,18,2001,3,"PF","M",15,7,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2250",33429,2,9,2002,3,"PF","M",15,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2251",33647,3,14,2002,3,"PF","M",9,8,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2252",34057,5,16,2002,3,"PF","F",15,9,"Perognathus","flavus","Rodent","Long-term Krat Exclosure"
"2253",2140,11,17,1979,3,"PE","F",19,24,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
"2254",2148,11,17,1979,3,"PE","M",19,17,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
"2255",3986,3,9,1981,3,"PE","M",19,18,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
"2256",5269,1,25,1982,3,"PE","F",19,30,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
"2257",5386,2,23,1982,3,"PE","F",20,19,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
"2258",5918,5,22,1982,3,"PE","M",18,23,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
"2259",6432,8,16,1982,3,"PE","F",19,16,"Peromyscus","eremicus","Rodent","Long-term Krat Exclosure"
